id,years_experience,skills,education_level,location,preferred_work_mode,gender,race,suitability_score
CAND_00046,7.4,68.0,Bacharelado,Interior,Híbrido,Não-binário,Branca,0.48116920474979236
CAND_00047,0.0,22.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.3402803789898782
CAND_00048,7.1,45.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.8186945106744464
CAND_00049,4.3,49.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.6220642178734699
CAND_00050,7.1,50.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.7945045649426101
CAND_00051,7.3,53.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Parda,0.7329842223524697
CAND_00052,9.8,59.0,Bacharelado,Capitais,Remoto,Não-binário,Amarela,0.48297147675438723
CAND_00053,9.1,49.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.7232237049741046
CAND_00054,9.0,44.0,Mestrado,Capitais,Presencial,Feminino,Parda,0.4639500657684089
CAND_00055,9.3,44.0,Doutorado,Capitais,Presencial,Masculino,Indígena,0.9368274768820571
CAND_00056,5.9,41.0,Doutorado,Interior,Híbrido,Feminino,Preta,0.030065792650764367
CAND_00057,5.1,62.0,Mestrado,Capitais,Remoto,Masculino,Preta,0.4402389646491292
CAND_00058,7.6,40.0,Doutorado,Interior,Híbrido,Não-binário,Amarela,0.21632439965981604
CAND_00059,7.2,63.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.8504979727328611
CAND_00060,4.1,50.0,Mestrado,Interior,Híbrido,Masculino,Branca,0.5279981922867526
CAND_00061,6.2,42.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Indígena,0.5036078871919272
CAND_00062,4.9,59.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.5242083437600501
CAND_00063,2.4,39.0,Mestrado,Capitais,Remoto,Feminino,Parda,0.4021832367091201
CAND_00064,8.9,60.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.5411510140311604
CAND_00065,5.2,53.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.7637737810384854
CAND_00066,11.1,41.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.7362639208025582
CAND_00067,0.1,58.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.21417630578111502
CAND_00068,3.3,58.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.7280924437007545
CAND_00069,5.1,67.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8965835713748042
CAND_00070,8.4,64.0,Ensino Médio,Capitais,Presencial,Feminino,Branca,0.5586072721676094
CAND_00071,6.2,57.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.5754921818094432
CAND_00072,5.9,33.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.44282849546782477
CAND_00073,1.6,87.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.870572207186793
CAND_00074,1.5,29.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Preta,0.0
CAND_00075,6.0,64.0,Ensino Médio,Capitais,Presencial,Feminino,Amarela,0.39558840221037195
CAND_00076,0.9,56.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Branca,0.29745838716302275
CAND_00077,3.4,32.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.5941224849325059
CAND_00078,6.5,48.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Indígena,0.40341004892161286
CAND_00079,2.1,49.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.3244417490382053
CAND_00080,9.8,70.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,1.0
CAND_00081,8.7,39.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6115839032571491
CAND_00082,0.3,46.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.6544721029502041
CAND_00083,2.2,15.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.5948555482201913
CAND_00084,0.0,76.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.7542714872302496
CAND_00085,2.7,34.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.6844131255780235
CAND_00086,7.3,55.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.4996099254019586
CAND_00087,3.8,48.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.6557686887279046
CAND_00088,6.4,49.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.652843105953733
CAND_00089,0.4,62.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.5440481967517939
CAND_00090,7.4,75.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.6192005452114953
CAND_00091,3.3,54.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Parda,0.259647078135026
CAND_00092,5.0,60.0,Bacharelado,Interior,Remoto,Masculino,Branca,0.6128657774204194
CAND_00093,4.7,55.0,Ensino Médio,Interior,Remoto,Masculino,Branca,0.6824915179668065
CAND_00094,1.2,65.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.2679162826649002
CAND_00095,1.5,43.0,Bacharelado,Capitais,Presencial,Masculino,Parda,0.6538075148525606
CAND_00096,7.9,66.0,Mestrado,Capitais,Remoto,Feminino,Preta,0.3748561126093444
CAND_00097,6.2,67.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.5533902215184723
CAND_00098,8.2,66.0,Doutorado,Capitais,Remoto,Feminino,Branca,0.6104541008737132
CAND_00099,6.0,40.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Branca,0.3047507073433029
CAND_00100,5.4,47.0,Bacharelado,Interior,Híbrido,Feminino,Preta,0.16067820855611475
CAND_00101,0.0,54.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Amarela,0.4431127568756769
CAND_00102,4.2,29.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6235858081076605
CAND_00103,4.9,74.0,Doutorado,Capitais,Presencial,Masculino,Branca,0.8439187135240148
CAND_00104,10.9,50.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.7076442797767761
CAND_00105,7.1,54.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.6641758466810225
CAND_00106,9.6,41.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.5195045695783382
CAND_00107,6.8,30.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.6771181422437431
CAND_00108,2.9,41.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.4898762300179669
CAND_00109,5.4,53.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.2404335213314538
CAND_00110,5.7,60.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5698960686112463
CAND_00111,2.2,52.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Preta,0.18721924646437227
CAND_00112,3.8,55.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.8183921290097735
CAND_00113,4.4,45.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.5843011665925307
CAND_00114,9.8,57.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Amarela,0.6285494517052277
CAND_00115,0.0,72.0,Ensino Médio,Região Metropolitana,Presencial,Masculino,Preta,0.5183622059032076
CAND_00116,8.6,61.0,Doutorado,Região Metropolitana,Presencial,Masculino,Branca,0.9232076324227564
CAND_00117,2.2,62.0,Mestrado,Capitais,Híbrido,Masculino,Parda,0.808425099356498
CAND_00118,0.9,54.0,Bacharelado,Interior,Presencial,Masculino,Preta,0.17193726607312762
CAND_00119,8.5,27.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.3559644359651657
CAND_00120,7.2,34.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.16406258716150632
CAND_00121,8.8,57.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.7987060114786262
CAND_00122,7.4,50.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.8050824517115944
CAND_00123,11.2,57.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.5790316050818645
CAND_00124,6.7,75.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.8251372089802415
CAND_00125,4.5,61.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Parda,0.49148252470132103
CAND_00126,6.0,69.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6175543583398675
CAND_00127,8.7,51.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.5269183029695418
CAND_00128,2.7,38.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6298497621466931
CAND_00129,3.0,49.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.5432447498489137
CAND_00130,4.1,38.0,Bacharelado,Interior,Híbrido,Masculino,Preta,0.11962468857580397
CAND_00131,0.0,73.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.03317862483663914
CAND_00132,5.4,62.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.42666817873696034
CAND_00133,0.0,58.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.7738854749843016
CAND_00134,5.2,69.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Parda,0.7065586484603871
CAND_00135,7.6,20.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.3463627992564815
CAND_00136,3.6,59.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.8534222219053874
CAND_00137,10.0,30.0,Ensino Médio,Capitais,Híbrido,Feminino,Branca,0.4844647384488163
CAND_00138,0.6,50.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.6555392282226451
CAND_00139,8.6,45.0,Mestrado,Capitais,Presencial,Masculino,Amarela,0.7495964694842461
CAND_00140,7.0,60.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5098984803322913
CAND_00141,0.0,53.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Branca,0.3941467379616752
CAND_00142,13.1,70.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.8581120547430899
CAND_00143,4.8,41.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.3144256690665785
CAND_00144,2.4,61.0,Bacharelado,Interior,Presencial,Masculino,Amarela,0.34683267458210204
CAND_00145,0.8,52.0,Doutorado,Capitais,Híbrido,Feminino,Branca,0.43899803088568806
CAND_00146,4.3,25.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6229733144763332
CAND_00147,4.6,36.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.3290887959609517
CAND_00148,5.3,48.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.8708203826355873
CAND_00149,4.1,67.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.6805434496560293
CAND_00150,6.9,57.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Amarela,0.30205271839478975
CAND_00151,3.8,32.0,Bacharelado,Capitais,Híbrido,Feminino,Amarela,0.1705085708422488
CAND_00152,0.0,48.0,Bacharelado,Capitais,Presencial,Masculino,Indígena,0.46508899226704675
CAND_00153,4.6,80.0,Doutorado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00154,0.0,52.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6346210906388943
CAND_00155,6.1,45.0,Mestrado,Capitais,Remoto,Feminino,Parda,0.4891408801648786
CAND_00156,2.1,57.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.7391255037765294
CAND_00157,5.5,61.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.8883024769416152
CAND_00158,8.9,43.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.7269199796704343
CAND_00159,2.2,58.0,Doutorado,Capitais,Presencial,Masculino,Indígena,0.6647591827306496
CAND_00160,8.2,45.0,Mestrado,Região Metropolitana,Presencial,Feminino,Preta,0.3586635546295614
CAND_00161,3.7,61.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.5536073274150749
CAND_00162,10.3,53.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8329194788543545
CAND_00163,3.9,57.0,Mestrado,Capitais,Remoto,Masculino,Parda,0.7436233931208663
CAND_00164,2.5,39.0,Mestrado,Capitais,Presencial,Masculino,Parda,0.5768392516225626
CAND_00165,7.1,38.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.4151853110361811
CAND_00166,3.7,64.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.7674901542799933
CAND_00167,2.5,49.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.6857644974015431
CAND_00168,3.6,54.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Preta,0.28470593545708867
CAND_00169,4.9,45.0,Bacharelado,Interior,Remoto,Feminino,Amarela,0.04877765382796943
CAND_00170,9.0,63.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.7402196639445819
CAND_00171,0.0,41.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.594438678235251
CAND_00172,5.1,48.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.66975844925115
CAND_00173,6.9,62.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.6548474643727724
CAND_00174,5.6,68.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.4938248474587976
CAND_00175,8.9,42.0,Bacharelado,Capitais,Híbrido,Não-binário,Parda,0.5611030141335539
CAND_00176,4.8,79.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.6332026812086464
CAND_00177,4.4,55.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.6922523398384536
CAND_00178,6.8,34.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.39095511832274693
CAND_00179,5.3,56.0,Bacharelado,Interior,Remoto,Masculino,Amarela,0.3757629469584455
CAND_00180,3.8,44.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.5032688462665709
CAND_00181,6.5,57.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.6883196844020443
CAND_00182,3.0,49.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.49743929942459947
CAND_00183,3.2,51.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.5539230534333962
CAND_00184,3.4,36.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6541668497570333
CAND_00185,9.1,65.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.692641769619869
CAND_00186,0.0,33.0,Mestrado,Região Metropolitana,Remoto,Feminino,Parda,0.2347417963286497
CAND_00187,6.2,33.0,Ensino Médio,Interior,Presencial,Feminino,Branca,0.2327561651211225
CAND_00188,5.1,56.0,Mestrado,Capitais,Híbrido,Não-binário,Indígena,0.5028070600795232
CAND_00189,0.0,74.0,Doutorado,Capitais,Híbrido,Masculino,Branca,0.7265563804046907
CAND_00190,5.9,45.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.7275432791253287
CAND_00191,6.4,61.0,Doutorado,Região Metropolitana,Remoto,Masculino,Branca,0.7534284128980131
CAND_00192,6.8,66.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.659597432494017
CAND_00193,0.0,62.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.6608426184272669
CAND_00194,9.1,45.0,Bacharelado,Interior,Remoto,Masculino,Preta,0.22210785739954125
CAND_00195,2.8,34.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.5159198970352055
CAND_00196,7.1,17.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.15209932089370792
CAND_00197,7.2,46.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Amarela,0.36804555810108297
CAND_00198,2.4,68.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Amarela,0.6247308950921435
CAND_00199,7.0,33.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.003955887999945007
CAND_00200,3.8,61.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.5272901309062952
CAND_00201,0.0,36.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.5107320083569853
CAND_00202,8.5,52.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.5761541189710547
CAND_00203,2.7,61.0,Doutorado,Região Metropolitana,Remoto,Masculino,Branca,0.7069154828194879
CAND_00204,2.4,40.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.2842379982748866
CAND_00205,3.8,53.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.37034468299751294
CAND_00206,5.8,44.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5807513851946979
CAND_00207,4.8,61.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.7746985448754231
CAND_00208,6.6,54.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.8287287922136821
CAND_00209,1.0,51.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.4941284008058763
CAND_00210,2.8,73.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.7968108588838232
CAND_00211,4.7,60.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5932077721448715
CAND_00212,10.7,40.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.6551738552476704
CAND_00213,4.7,49.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.718001200154289
CAND_00214,8.3,49.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.8323377789936934
CAND_00215,5.1,51.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Preta,0.3797359715735833
CAND_00216,3.5,88.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Branca,0.8022242753267519
CAND_00217,4.3,56.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.48851436501077594
CAND_00218,4.5,19.0,Doutorado,Capitais,Remoto,Masculino,Branca,0.6022068252991115
CAND_00219,6.8,42.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.5746921405506842
CAND_00220,9.1,21.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,0.5879016138153953
CAND_00221,6.1,45.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.611616590828965
CAND_00222,8.6,20.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.4212802762326857
CAND_00223,2.1,37.0,Doutorado,Capitais,Presencial,Masculino,Amarela,0.6021790490719368
CAND_00224,3.8,27.0,Doutorado,Capitais,Híbrido,Masculino,Branca,0.8208924013805861
CAND_00225,2.8,56.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.6064633383746696
CAND_00226,5.9,50.0,Bacharelado,Capitais,Remoto,Não-binário,Amarela,0.2469569394084813
CAND_00227,3.9,55.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.6046794829703435
CAND_00228,7.2,48.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.3174908642002672
CAND_00229,2.2,29.0,Doutorado,Região Metropolitana,Presencial,Feminino,Branca,0.18337223110238388
CAND_00230,5.1,58.0,Mestrado,Interior,Híbrido,Masculino,Branca,0.48791620149572196
CAND_00231,7.1,79.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.7962505066961595
CAND_00232,0.0,56.0,Ensino Médio,Capitais,Remoto,Feminino,Branca,0.4526115204305316
CAND_00233,11.4,44.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.5615290737453574
CAND_00234,4.2,29.0,Doutorado,Capitais,Presencial,Feminino,Amarela,0.3671507073057702
CAND_00235,0.0,36.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.31373083776869864
CAND_00236,5.5,57.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.8156289573744114
CAND_00237,5.1,66.0,Ensino Médio,Capitais,Híbrido,Feminino,Branca,0.6645887548832181
CAND_00238,4.8,54.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.6359537112834507
CAND_00239,8.0,62.0,Mestrado,Capitais,Presencial,Masculino,Indígena,0.7963645339787553
CAND_00240,7.2,61.0,Doutorado,Região Metropolitana,Híbrido,Feminino,Branca,0.6888119548467054
CAND_00241,5.9,58.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00242,6.4,40.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.6582164980985883
CAND_00243,4.7,53.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.6943264468968182
CAND_00244,10.3,37.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6507726366684132
CAND_00245,0.6,50.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.014706376789799872
CAND_00246,5.4,55.0,Mestrado,Capitais,Remoto,Masculino,Amarela,0.6165564021645102
CAND_00247,5.2,75.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.6245543420539111
CAND_00248,7.4,30.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.672145109390818
CAND_00249,2.5,57.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.6799753727449064
CAND_00250,0.0,72.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6644361247175589
CAND_00251,5.5,61.0,Mestrado,Capitais,Presencial,Masculino,Amarela,0.5797460931301838
CAND_00252,5.8,62.0,Mestrado,Capitais,Presencial,Masculino,Amarela,0.5169201267528086
CAND_00253,9.5,59.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.3058845695715405
CAND_00254,1.2,69.0,Ensino Médio,Capitais,Remoto,Masculino,Preta,0.39431982234420593
CAND_00255,8.5,34.0,Mestrado,Capitais,Híbrido,Masculino,Parda,0.7257029641842081
CAND_00256,12.1,29.0,Mestrado,Interior,Presencial,Masculino,Branca,0.7290787891588589
CAND_00257,3.9,50.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7388860659792174
CAND_00258,1.1,18.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.5997076765565733
CAND_00259,3.8,68.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Parda,0.3507311907502431
CAND_00260,5.0,68.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.598741458935593
CAND_00261,6.7,43.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.6674695443802229
CAND_00262,3.2,44.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.7177287069362072
CAND_00263,9.7,49.0,Bacharelado,Interior,Híbrido,Masculino,Preta,0.33975261118035766
CAND_00264,1.7,51.0,Ensino Médio,Capitais,Híbrido,Masculino,Amarela,0.5035027452444636
CAND_00265,0.0,52.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5532786133726059
CAND_00266,8.3,58.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.38934369634607824
CAND_00267,0.0,47.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.567305882772503
CAND_00268,4.4,64.0,Ensino Médio,Capitais,Presencial,Feminino,Parda,0.44786451454845805
CAND_00269,14.4,57.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.8842893963833578
