id,years_experience,skills,education_level,location,preferred_work_mode,gender,race,suitability_score
CAND_00091,7.3,39.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.9765570104803621
CAND_00092,8.1,36.0,Doutorado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00093,3.4,54.0,Mestrado,Capitais,Híbrido,Não-binário,Branca,0.6834404231635628
CAND_00094,2.8,44.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.5744456540622533
CAND_00095,12.5,49.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.6483643120703357
CAND_00096,6.2,51.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00097,0.0,43.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.2818296129138438
CAND_00098,3.4,52.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.5771859161080695
CAND_00099,5.2,80.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.8916779468746457
CAND_00100,3.2,49.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.8638812747780749
CAND_00101,7.5,50.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.9434331036937174
CAND_00102,6.5,22.0,Ensino Médio,Capitais,Híbrido,Masculino,Preta,0.30391955739280707
CAND_00103,9.8,46.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.4896405231070531
CAND_00104,2.0,51.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00105,3.6,50.0,Ensino Médio,Capitais,Híbrido,Feminino,Branca,0.4251336817800893
CAND_00106,7.2,50.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.6475406661385721
CAND_00107,6.7,38.0,Bacharelado,Capitais,Presencial,Masculino,Parda,1.0
CAND_00108,4.8,49.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6172083744698124
CAND_00109,0.0,44.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Indígena,0.49076485063765385
CAND_00110,5.0,61.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00111,6.4,28.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Amarela,0.12568474843796207
CAND_00112,7.6,57.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Parda,0.4802925081628526
CAND_00113,4.2,48.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.629565820026978
CAND_00114,8.5,66.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Branca,0.5906827675167527
CAND_00115,3.2,47.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,0.5189960009517139
CAND_00116,2.0,54.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8868559602124597
CAND_00117,8.6,27.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9764555049079973
CAND_00118,10.2,55.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.6860579928362446
CAND_00119,5.4,53.0,Mestrado,Capitais,Presencial,Feminino,Indígena,0.28273933966580894
CAND_00120,7.3,37.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.5550083727067799
CAND_00121,5.9,53.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.20837084542979448
CAND_00122,0.9,49.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Amarela,0.2026408770688895
CAND_00123,10.2,48.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.47057726745285783
CAND_00124,3.1,41.0,Doutorado,Capitais,Híbrido,Masculino,Amarela,0.5097859788827999
CAND_00125,3.4,36.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.9537436584072789
CAND_00126,4.5,20.0,Doutorado,Capitais,Presencial,Masculino,Branca,0.7359172100581268
CAND_00127,1.1,71.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5473292262578348
CAND_00128,5.8,60.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00129,7.8,43.0,Mestrado,Região Metropolitana,Remoto,Não-binário,Branca,0.4269052715297434
CAND_00130,5.7,51.0,Bacharelado,Capitais,Presencial,Masculino,Parda,1.0
CAND_00131,1.6,46.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.0
CAND_00132,8.9,50.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.686837362339722
CAND_00133,11.8,55.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.9564805084943475
CAND_00134,9.0,36.0,Bacharelado,Capitais,Presencial,Feminino,Indígena,0.32407116618750526
CAND_00135,2.8,74.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.5557192936424027
CAND_00136,3.7,40.0,Mestrado,Capitais,Híbrido,Feminino,Preta,0.0
CAND_00137,3.9,60.0,Doutorado,Interior,Híbrido,Masculino,Branca,0.7118691749947023
CAND_00138,6.8,51.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,1.0
CAND_00139,3.0,59.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.9786301712299621
CAND_00140,6.2,72.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.8909745234699228
CAND_00141,5.5,39.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Amarela,0.3102824572836201
CAND_00142,5.7,22.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5588790944072137
CAND_00143,3.0,68.0,Bacharelado,Capitais,Híbrido,Masculino,Amarela,0.5510041094132905
CAND_00144,6.7,50.0,Bacharelado,Interior,Presencial,Feminino,Parda,0.14972245288149777
CAND_00145,4.5,44.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.9458983141210189
CAND_00146,3.2,37.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.04023416579547655
CAND_00147,0.5,37.0,Ensino Médio,Região Metropolitana,Presencial,Masculino,Branca,0.6581268566217555
CAND_00148,1.7,29.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Branca,0.0
CAND_00149,7.4,58.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00150,8.4,35.0,Mestrado,Capitais,Presencial,Feminino,Parda,0.6644125452205902
CAND_00151,4.1,61.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7300991453977451
CAND_00152,4.2,42.0,Bacharelado,Interior,Remoto,Não-binário,Branca,0.003015263500253912
CAND_00153,0.0,56.0,Mestrado,Capitais,Remoto,Masculino,Preta,0.26013660805214334
CAND_00154,8.0,63.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.5886521033032459
CAND_00155,10.8,56.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Amarela,0.6121123857568369
CAND_00156,7.6,40.0,Mestrado,Interior,Presencial,Feminino,Branca,0.22975049595094493
CAND_00157,9.9,39.0,Mestrado,Capitais,Remoto,Feminino,Indígena,0.3089674874303481
CAND_00158,1.9,36.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8277204602739698
CAND_00159,4.3,45.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.37685943328467064
CAND_00160,4.4,42.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.8928918305338164
CAND_00161,2.6,39.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.2890865610381148
CAND_00162,8.8,54.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.159164871358167
CAND_00163,2.1,47.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.44500359982767446
CAND_00164,6.0,49.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.6634506623839302
CAND_00165,3.4,14.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.6827992196967951
CAND_00166,4.0,43.0,Bacharelado,Interior,Híbrido,Masculino,Parda,0.5755539091247152
CAND_00167,0.7,60.0,Mestrado,Interior,Remoto,Masculino,Branca,0.6667598017127047
CAND_00168,2.4,42.0,Ensino Médio,Capitais,Remoto,Masculino,Amarela,0.28959164332132525
CAND_00169,2.8,45.0,Mestrado,Capitais,Remoto,Masculino,Amarela,0.4617129835915574
CAND_00170,8.1,49.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.9594836342252169
CAND_00171,4.0,60.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.9916340154783074
CAND_00172,11.3,70.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,1.0
CAND_00173,3.8,26.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.5524134868927116
CAND_00174,6.8,51.0,Bacharelado,Capitais,Presencial,Masculino,Parda,0.9432397724530504
CAND_00175,0.0,50.0,Bacharelado,Interior,Híbrido,Masculino,Amarela,0.18763951950501592
CAND_00176,7.3,74.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00177,6.0,45.0,Mestrado,Região Metropolitana,Remoto,Feminino,Branca,0.7360759364764526
CAND_00178,5.8,41.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.9459861338501411
CAND_00179,4.5,54.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.3827023676416232
CAND_00180,3.5,6.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.45353324361014663
CAND_00181,7.7,50.0,Ensino Médio,Capitais,Presencial,Feminino,Branca,0.5413722081609172
CAND_00182,0.0,54.0,Ensino Médio,Capitais,Presencial,Masculino,Parda,0.8604233670893646
CAND_00183,4.8,36.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.5133493265732231
CAND_00184,3.6,55.0,Mestrado,Região Metropolitana,Presencial,Masculino,Preta,0.5490749034003917
CAND_00185,3.0,58.0,Mestrado,Capitais,Híbrido,Feminino,Preta,0.08040155407612329
CAND_00186,5.0,59.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6824515168190108
CAND_00187,8.4,37.0,Doutorado,Região Metropolitana,Remoto,Masculino,Branca,0.8695235103120557
CAND_00188,6.6,36.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.028375482996529127
CAND_00189,1.0,35.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Branca,0.2728701533382613
CAND_00190,7.6,35.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5251734616718742
CAND_00191,5.6,47.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.7658622475276012
CAND_00192,13.5,39.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.6145238410851303
CAND_00193,6.2,31.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.28372936492678885
CAND_00194,4.0,36.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.2922939781355227
CAND_00195,2.4,41.0,Ensino Médio,Capitais,Remoto,Masculino,Amarela,0.34616276775163146
CAND_00196,6.4,42.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.5973971736152415
CAND_00197,2.6,25.0,Doutorado,Capitais,Presencial,Feminino,Amarela,0.19454136796224025
CAND_00198,6.5,39.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.43983474176050263
CAND_00199,6.3,66.0,Ensino Médio,Capitais,Remoto,Não-binário,Parda,0.2774223109940532
CAND_00200,4.8,48.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.7947200042938672
CAND_00201,6.4,75.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,1.0
CAND_00202,0.9,35.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.4527274734833958
CAND_00203,0.0,55.0,Bacharelado,Capitais,Remoto,Masculino,Indígena,0.54071194204684
CAND_00204,3.0,56.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.2111188812800842
CAND_00205,0.1,25.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Parda,0.4949873001947881
CAND_00206,2.9,45.0,Bacharelado,Capitais,Remoto,Feminino,Parda,0.3869697132968112
CAND_00207,8.2,54.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.8678472856374835
CAND_00208,7.0,14.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.6831987400823076
CAND_00209,0.0,56.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.3333457540145852
CAND_00210,4.1,60.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8532466794349441
CAND_00211,3.1,58.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.5951419327411226
CAND_00212,2.5,62.0,Bacharelado,Interior,Híbrido,Masculino,Parda,0.4974210787517066
CAND_00213,5.1,77.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.5782483063418992
CAND_00214,4.0,55.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.8574784710468668
CAND_00215,2.8,32.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.43856668177554053
CAND_00216,8.8,46.0,Bacharelado,Interior,Remoto,Masculino,Preta,0.20620235634869286
CAND_00217,5.7,50.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Preta,0.3127590523436082
CAND_00218,0.1,63.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.49852177158554245
CAND_00219,0.9,44.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.5863628064305103
CAND_00220,8.6,69.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Preta,0.13742937216686807
CAND_00221,0.0,30.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.7851988906973696
CAND_00222,0.0,37.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9042969674621628
CAND_00223,5.4,29.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.37981918549320254
CAND_00224,7.9,47.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.9761130440882246
CAND_00225,11.0,70.0,Ensino Médio,Capitais,Presencial,Masculino,Preta,0.5345213369835465
CAND_00226,3.8,37.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.28716676473110214
CAND_00227,2.5,46.0,Doutorado,Capitais,Presencial,Masculino,Branca,0.8864874943864554
CAND_00228,5.5,42.0,Doutorado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00229,6.3,49.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.8822947662377697
CAND_00230,5.3,47.0,Mestrado,Capitais,Presencial,Masculino,Amarela,0.6900021539793783
CAND_00231,9.1,47.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.5447242964160584
CAND_00232,3.8,48.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.5988804340485486
CAND_00233,5.1,42.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.2981143935803585
CAND_00234,5.3,47.0,Ensino Médio,Região Metropolitana,Presencial,Feminino,Preta,0.0
CAND_00235,3.6,62.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.3050005857695308
CAND_00236,0.0,47.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.7566224741347307
CAND_00237,5.9,39.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.4564036497421212
CAND_00238,1.6,31.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.7979253273867278
CAND_00239,5.4,68.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00240,7.2,31.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.23000408531503158
CAND_00241,9.9,37.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00242,7.4,41.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.9755370853364769
CAND_00243,8.0,32.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8533330535160556
CAND_00244,13.3,37.0,Mestrado,Interior,Híbrido,Masculino,Branca,0.7774026005215097
CAND_00245,4.9,40.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,0.7685356104523112
CAND_00246,5.2,72.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.9999013201953092
CAND_00247,6.3,45.0,Doutorado,Região Metropolitana,Híbrido,Masculino,Branca,0.9568695922738473
CAND_00248,3.2,54.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.7559775774230587
CAND_00249,6.3,36.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00250,5.8,37.0,Bacharelado,Interior,Presencial,Feminino,Parda,0.0
CAND_00251,2.0,46.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.2844575302162191
CAND_00252,0.0,47.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.6799609495259834
CAND_00253,1.4,44.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.33499307854345334
CAND_00254,1.7,71.0,Bacharelado,Interior,Híbrido,Masculino,Parda,0.5539695289299353
CAND_00255,2.0,55.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5500430308518145
CAND_00256,5.5,64.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,0.8899629435866633
CAND_00257,2.3,36.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.9188368602096348
CAND_00258,8.1,36.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.3765914658256828
CAND_00259,5.2,66.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.5036748548233823
CAND_00260,4.2,20.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.7312177110344384
CAND_00261,8.4,51.0,Doutorado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00262,7.7,69.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.6595151475818886
CAND_00263,7.8,34.0,Mestrado,Capitais,Híbrido,Feminino,Amarela,0.10052991086572335
CAND_00264,5.0,69.0,Doutorado,Região Metropolitana,Presencial,Masculino,Branca,0.9472884252612578
CAND_00265,9.2,69.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.9939904144716702
CAND_00266,4.3,66.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00267,4.6,34.0,Mestrado,Capitais,Híbrido,Feminino,Amarela,0.30501831117738765
CAND_00268,5.3,68.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00269,0.0,36.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00270,7.8,46.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5549433278579605
CAND_00271,1.0,52.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.6876226482125654
CAND_00272,4.8,43.0,Doutorado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00273,9.0,49.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
