id,years_experience,skills,education_level,location,preferred_work_mode,gender,race,suitability_score
CAND_00045,2.5,41.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.13518519234242965
CAND_00046,12.7,45.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,1.0
CAND_00047,5.7,54.0,Bacharelado,Capitais,Remoto,Masculino,Parda,0.7827986350273308
CAND_00048,0.2,44.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.5787457931408035
CAND_00049,9.2,32.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.48011915365652114
CAND_00050,9.3,34.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.9619911353476276
CAND_00051,8.1,54.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.9859980433514244
CAND_00052,5.2,39.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.7696896872278487
CAND_00053,6.3,59.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.7163097883010544
CAND_00054,3.6,63.0,Ensino Médio,Capitais,Remoto,Masculino,Indígena,0.6902552403283339
CAND_00055,4.8,31.0,Ensino Médio,Capitais,Híbrido,Não-binário,Parda,0.13894564482528776
CAND_00056,4.6,62.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.9096208945465029
CAND_00057,6.7,62.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.9627009212117209
CAND_00058,4.4,24.0,Doutorado,Região Metropolitana,Presencial,Masculino,Amarela,0.41562878277432846
CAND_00059,0.0,42.0,Ensino Médio,Capitais,Híbrido,Feminino,Amarela,0.0
CAND_00060,6.1,36.0,Bacharelado,Capitais,Híbrido,Feminino,Indígena,0.13608395290123998
CAND_00061,1.2,63.0,Mestrado,Região Metropolitana,Remoto,Feminino,Branca,0.34890273813135037
CAND_00062,5.7,80.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.5999919104217734
CAND_00063,1.1,60.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.2704776703724995
CAND_00064,8.0,75.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.9072385929713679
CAND_00065,8.9,67.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.9772260832081319
CAND_00066,4.1,60.0,Bacharelado,Capitais,Remoto,Não-binário,Parda,0.561307000015539
CAND_00067,7.5,34.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.9053337427886974
CAND_00068,11.6,62.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.8107237620680962
CAND_00069,7.4,62.0,Mestrado,Capitais,Presencial,Masculino,Parda,1.0
CAND_00070,4.3,72.0,Bacharelado,Capitais,Híbrido,Masculino,Amarela,0.6026309257443546
CAND_00071,3.4,49.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.9364974772260736
CAND_00072,7.3,48.0,Mestrado,Capitais,Híbrido,Masculino,Parda,0.9646234661244184
CAND_00073,6.1,48.0,Mestrado,Capitais,Remoto,Feminino,Preta,0.27603598280975405
CAND_00074,5.3,38.0,Mestrado,Região Metropolitana,Presencial,Não-binário,Amarela,0.11340166726436851
CAND_00075,1.3,41.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.7552479869459818
CAND_00076,5.3,28.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Amarela,0.0
CAND_00077,4.7,55.0,Ensino Médio,Região Metropolitana,Presencial,Masculino,Amarela,0.3998237875158821
CAND_00078,5.5,45.0,Mestrado,Região Metropolitana,Remoto,Feminino,Branca,0.4238507797511686
CAND_00079,4.7,24.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.47579272919375015
CAND_00080,10.7,67.0,Ensino Médio,Região Metropolitana,Presencial,Feminino,Branca,0.4422785973666775
CAND_00081,7.1,35.0,Doutorado,Capitais,Remoto,Feminino,Branca,0.6041991817639498
CAND_00082,4.0,69.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.3934015013800575
CAND_00083,2.9,72.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.7769491927442692
CAND_00084,15.4,27.0,Ensino Médio,Interior,Presencial,Masculino,Branca,0.7137350748380394
CAND_00085,4.7,22.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.951739384990192
CAND_00086,2.7,35.0,Mestrado,Interior,Remoto,Masculino,Branca,0.35409530826477187
CAND_00087,0.5,55.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7867458171492397
CAND_00088,1.1,33.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.45337512802511515
CAND_00089,2.4,45.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Indígena,0.39198946446772576
CAND_00090,2.7,34.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7683536200271972
CAND_00091,4.1,33.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Preta,0.0
CAND_00092,8.3,37.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5058104394738006
CAND_00093,6.5,47.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5217267903876294
CAND_00094,7.9,76.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00095,3.8,51.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.9979101567730952
CAND_00096,4.9,42.0,Bacharelado,Capitais,Presencial,Masculino,Parda,0.721246625243706
CAND_00097,7.8,35.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.8322563413768785
CAND_00098,8.0,45.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,1.0
CAND_00099,4.2,62.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00100,10.7,58.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.6952868694528612
CAND_00101,1.6,38.0,Doutorado,Capitais,Híbrido,Masculino,Branca,0.7000948992596275
CAND_00102,9.8,38.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.7724056221524842
CAND_00103,3.5,50.0,Doutorado,Interior,Remoto,Masculino,Amarela,0.12926266128339775
CAND_00104,2.2,60.0,Mestrado,Capitais,Presencial,Masculino,Amarela,0.7255585287760855
CAND_00105,2.0,62.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.9624520653981035
CAND_00106,3.8,42.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Preta,0.44983265722657717
CAND_00107,7.9,32.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.4984089891435456
CAND_00108,8.7,63.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00109,6.8,68.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Indígena,0.7379419189840866
CAND_00110,3.3,38.0,Bacharelado,Capitais,Remoto,Feminino,Indígena,0.3143152707675577
CAND_00111,3.7,13.0,Bacharelado,Interior,Híbrido,Feminino,Indígena,0.0
CAND_00112,3.5,35.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.8762850777958553
CAND_00113,12.4,42.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.6309669530096509
CAND_00114,5.9,64.0,Ensino Médio,Capitais,Remoto,Feminino,Branca,0.38643414854676617
CAND_00115,6.1,59.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00116,5.6,34.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.9922697539671249
CAND_00117,3.9,86.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.81313988706487
CAND_00118,4.5,69.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00119,6.5,36.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.7864411500282494
CAND_00120,8.2,35.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.5989540050709606
CAND_00121,5.2,68.0,Mestrado,Capitais,Híbrido,Não-binário,Branca,0.4683392025840631
CAND_00122,0.7,24.0,Bacharelado,Capitais,Remoto,Não-binário,Preta,0.0
CAND_00123,0.6,35.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.3848854835261555
CAND_00124,6.1,38.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.3708317152677115
CAND_00125,6.0,50.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Preta,0.0
CAND_00126,1.2,41.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Amarela,0.073765663385507
CAND_00127,3.5,42.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.5811268590825273
CAND_00128,5.9,33.0,Bacharelado,Interior,Presencial,Feminino,Parda,0.0
CAND_00129,5.4,66.0,Ensino Médio,Interior,Remoto,Feminino,Parda,0.3323117322860052
CAND_00130,10.3,63.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.8320477686758414
CAND_00131,8.0,64.0,Ensino Médio,Capitais,Presencial,Feminino,Branca,0.5019320793727151
CAND_00132,1.4,49.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8992711039960145
CAND_00133,8.9,32.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Branca,0.9417746331310948
CAND_00134,0.3,44.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8127006246708781
CAND_00135,1.0,52.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Indígena,0.07572820768733969
CAND_00136,1.5,44.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.0
CAND_00137,1.9,66.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.5514891589425046
CAND_00138,7.0,58.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9432426574565502
CAND_00139,6.0,45.0,Mestrado,Interior,Híbrido,Não-binário,Branca,0.11433806134061014
CAND_00140,5.0,26.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.8198946768837828
CAND_00141,10.9,45.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.9809813541312307
CAND_00142,0.0,76.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.21198484426424044
CAND_00143,9.4,54.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.7411994986531955
CAND_00144,11.3,57.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.9774772623015731
CAND_00145,5.1,29.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.30449231336957483
CAND_00146,5.7,63.0,Mestrado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00147,1.0,54.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8043602290713484
CAND_00148,3.2,36.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.4326947495479868
CAND_00149,7.6,44.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.6235779207050175
CAND_00150,4.1,44.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.6495415871247143
CAND_00151,4.4,65.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.4836613331224763
CAND_00152,8.1,73.0,Mestrado,Capitais,Híbrido,Feminino,Parda,0.6472787825899541
CAND_00153,2.6,47.0,Bacharelado,Capitais,Híbrido,Não-binário,Branca,0.36943003884025355
CAND_00154,3.2,66.0,Ensino Médio,Interior,Híbrido,Masculino,Preta,0.07616950390550392
CAND_00155,2.8,36.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.26353274726235265
CAND_00156,4.3,47.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8709676846133397
CAND_00157,3.3,37.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8522906022088408
CAND_00158,9.7,58.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,1.0
CAND_00159,4.6,32.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.04623598405679774
CAND_00160,4.9,57.0,Bacharelado,Interior,Presencial,Não-binário,Branca,0.1730405333163676
CAND_00161,3.7,50.0,Bacharelado,Interior,Híbrido,Masculino,Preta,0.222864478800973
CAND_00162,2.8,43.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8564864899399116
CAND_00163,14.6,53.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.7121577008957041
CAND_00164,1.4,45.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.7428665542049296
CAND_00165,8.4,83.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5692963023900742
CAND_00166,3.6,27.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.5354245906979528
CAND_00167,0.8,58.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5373877220312314
CAND_00168,6.3,68.0,Mestrado,Capitais,Presencial,Não-binário,Branca,0.6111839565312733
CAND_00169,4.7,53.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00170,6.0,35.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.8938804739289199
CAND_00171,8.8,73.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00172,2.4,18.0,Ensino Médio,Capitais,Híbrido,Feminino,Branca,0.27355742433236857
CAND_00173,1.6,49.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Parda,0.3286131735115444
CAND_00174,4.6,41.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.8262654326111226
CAND_00175,5.7,90.0,Bacharelado,Interior,Presencial,Masculino,Indígena,0.3645263823256279
CAND_00176,6.1,38.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.9434258877775451
CAND_00177,6.6,27.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.5847251815292371
CAND_00178,5.7,35.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Preta,0.0
CAND_00179,9.5,61.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.5897667974247683
CAND_00180,1.1,82.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.9865082752142318
CAND_00181,5.2,39.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00182,1.7,41.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Amarela,0.23120063545045885
CAND_00183,10.2,45.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6001546765751433
CAND_00184,0.0,63.0,Ensino Médio,Capitais,Híbrido,Feminino,Parda,0.3266963498442019
CAND_00185,3.6,41.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Preta,0.11080827314807712
CAND_00186,0.9,55.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.49554133048902244
CAND_00187,3.7,41.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.57299744436506
CAND_00188,1.7,45.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.9184900649222394
CAND_00189,2.6,41.0,Ensino Médio,Capitais,Híbrido,Feminino,Amarela,0.0
CAND_00190,9.2,56.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00191,6.7,42.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.7499624226882646
CAND_00192,6.8,77.0,Ensino Médio,Capitais,Presencial,Feminino,Preta,0.17640945371554723
CAND_00193,7.8,31.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.5479088994719347
CAND_00194,5.2,59.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Amarela,0.4929676333417665
CAND_00195,5.1,60.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00196,3.8,49.0,Doutorado,Região Metropolitana,Presencial,Masculino,Indígena,0.5163183086151621
CAND_00197,6.9,18.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Parda,0.15561501869616212
CAND_00198,0.5,47.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.46700326035273737
CAND_00199,0.0,39.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.3945759327198572
CAND_00200,9.2,46.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00201,8.8,47.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.620952397328309
CAND_00202,0.9,71.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.8038425261252976
CAND_00203,4.4,63.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,1.0
CAND_00204,2.3,43.0,Ensino Médio,Capitais,Híbrido,Masculino,Preta,0.27849802148529856
CAND_00205,0.5,51.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Parda,0.5416270084867403
CAND_00206,5.2,59.0,Bacharelado,Interior,Remoto,Masculino,Branca,0.6512266775677311
CAND_00207,6.6,65.0,Bacharelado,Capitais,Híbrido,Masculino,Amarela,0.6005664770579552
CAND_00208,8.3,62.0,Bacharelado,Interior,Presencial,Masculino,Parda,0.6435815271889769
CAND_00209,4.0,74.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.20885353510695606
CAND_00210,5.9,21.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.44940787621790823
CAND_00211,7.9,38.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.12472456014961994
CAND_00212,4.9,35.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Amarela,0.011491265264052388
CAND_00213,4.5,65.0,Bacharelado,Interior,Remoto,Masculino,Parda,0.5190350742659329
CAND_00214,2.3,31.0,Ensino Médio,Região Metropolitana,Presencial,Masculino,Parda,0.5689939733932715
CAND_00215,5.0,40.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.15519467411298554
CAND_00216,2.1,47.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.7945482393578092
CAND_00217,6.3,80.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00218,3.2,53.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.4290073560292526
CAND_00219,9.7,63.0,Bacharelado,Interior,Remoto,Masculino,Preta,0.12037692595041988
CAND_00220,3.8,31.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6656708634707746
CAND_00221,8.8,77.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.8020677823520052
CAND_00222,4.7,31.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.5781060162983935
CAND_00223,2.3,38.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.6848725132785117
CAND_00224,4.0,41.0,Bacharelado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00225,2.2,61.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5338389865927206
CAND_00226,4.5,57.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.924011176723884
CAND_00227,0.0,48.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00228,6.7,44.0,Bacharelado,Capitais,Presencial,Masculino,Branca,1.0
CAND_00229,0.0,47.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.8279938334460012
CAND_00230,3.9,65.0,Mestrado,Interior,Presencial,Feminino,Preta,0.0
CAND_00231,4.9,61.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.49331004689106656
CAND_00232,4.4,47.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.2865749406018885
CAND_00233,3.8,70.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.3679133734330484
CAND_00234,2.5,33.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.6508012812314797
CAND_00235,0.0,53.0,Mestrado,Região Metropolitana,Presencial,Feminino,Preta,0.0
CAND_00236,4.8,51.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.8152033883967784
CAND_00237,3.7,52.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.5119098040166093
CAND_00238,8.0,75.0,Ensino Médio,Capitais,Presencial,Masculino,Indígena,0.7633336723046795
CAND_00239,6.6,70.0,Bacharelado,Capitais,Presencial,Não-binário,Preta,0.0
CAND_00240,9.4,23.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.0
CAND_00241,8.3,73.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00242,6.0,23.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.4370643302304475
CAND_00243,6.9,64.0,Bacharelado,Interior,Presencial,Masculino,Amarela,0.25669721227898695
CAND_00244,6.1,55.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.07430096302583704
CAND_00245,1.7,47.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Parda,0.3527730079414485
CAND_00246,0.2,54.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.8245799151874997
CAND_00247,4.2,63.0,Bacharelado,Capitais,Híbrido,Feminino,Indígena,0.5373953944026753
CAND_00248,6.0,27.0,Bacharelado,Interior,Híbrido,Masculino,Branca,0.8183611904421041
CAND_00249,6.0,63.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
CAND_00250,2.8,57.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Preta,0.0
CAND_00251,5.7,35.0,Bacharelado,Capitais,Híbrido,Feminino,Indígena,0.270030270037694
CAND_00252,4.5,62.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.17676322312444126
CAND_00253,7.8,37.0,Mestrado,Capitais,Remoto,Masculino,Preta,0.41727376512797065
CAND_00254,4.5,47.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8523741410293606
CAND_00255,11.1,39.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.815066169194002
CAND_00256,7.7,54.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Indígena,0.6846692186740299
CAND_00257,6.7,63.0,Doutorado,Capitais,Híbrido,Não-binário,Preta,0.0
CAND_00258,8.0,38.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9085437038891214
CAND_00259,3.8,33.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.6790813710781936
CAND_00260,7.0,51.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Amarela,0.4063935685666573
CAND_00261,6.7,52.0,Mestrado,Região Metropolitana,Presencial,Masculino,Amarela,0.6799037569687252
CAND_00262,4.2,42.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.6749208508513401
CAND_00263,9.7,31.0,Doutorado,Capitais,Remoto,Masculino,Amarela,0.6594529821599434
CAND_00264,9.0,58.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.9183160406631001
CAND_00265,8.6,42.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.35955753809775515
CAND_00266,6.8,44.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00267,6.6,79.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Branca,0.3453496363630343
CAND_00268,9.2,40.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.6184970293552992
CAND_00269,7.4,68.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.22862361595747024
CAND_00270,8.6,68.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.7016948171272703
CAND_00271,7.7,50.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.16122905691911138
CAND_00272,11.7,54.0,Ensino Médio,Capitais,Presencial,Não-binário,Branca,0.5169613815632891
CAND_00273,6.6,55.0,Mestrado,Capitais,Remoto,Masculino,Branca,1.0
