id,years_experience,skills,education_level,location,preferred_work_mode,gender,race,suitability_score
CAND_00036,5.6,32.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.4437768190368484
CAND_00037,0.0,28.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.5426389482073414
CAND_00038,1.0,53.0,Ensino Médio,Capitais,Híbrido,Masculino,Branca,0.48216932247089456
CAND_00039,5.6,66.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.7778793017451721
CAND_00040,7.2,75.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.7303528242521522
CAND_00041,5.5,43.0,Mestrado,Capitais,Remoto,Feminino,Parda,0.4991469317590391
CAND_00042,4.7,66.0,Mestrado,Interior,Híbrido,Masculino,Branca,0.7732648103261692
CAND_00043,4.1,49.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.6062596206503048
CAND_00044,0.6,47.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6467950422131852
CAND_00045,2.8,63.0,Bacharelado,Capitais,Híbrido,Não-binário,Amarela,0.14097192936032246
CAND_00046,3.6,60.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.3505918641766912
CAND_00047,8.2,26.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.6049069166262211
CAND_00048,6.0,72.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7137939816425755
CAND_00049,0.0,71.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.42920041812588616
CAND_00050,6.0,41.0,Bacharelado,Capitais,Híbrido,Feminino,Amarela,0.26258496892888117
CAND_00051,3.8,56.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.5337154486331386
CAND_00052,3.0,57.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6558840961294297
CAND_00053,6.8,54.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.5434374293230406
CAND_00054,8.1,42.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.8940067846495161
CAND_00055,7.8,40.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.38229098663849614
CAND_00056,2.5,50.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.5941279572895372
CAND_00057,4.1,68.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7986536506940711
CAND_00058,6.0,58.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.47196104184027826
CAND_00059,7.9,44.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.6434179547521477
CAND_00060,3.6,62.0,Mestrado,Interior,Remoto,Masculino,Amarela,0.4679003143392759
CAND_00061,4.4,7.0,Ensino Médio,Interior,Híbrido,Masculino,Branca,0.22986904203028924
CAND_00062,1.7,67.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.7698562173991662
CAND_00063,1.4,24.0,Ensino Médio,Capitais,Presencial,Feminino,Parda,0.24343334633382332
CAND_00064,7.4,45.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5132659773378494
CAND_00065,9.1,33.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.8103925423055571
CAND_00066,4.8,31.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6449450945930072
CAND_00067,8.0,67.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.41792281929393277
CAND_00068,6.1,43.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.7432183998600688
CAND_00069,3.1,55.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Branca,0.6044878571744955
CAND_00070,6.1,49.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Branca,0.6862239105982604
CAND_00071,9.6,57.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.5816578512012464
CAND_00072,4.9,51.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.8091515935581038
CAND_00073,9.7,31.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.4173465969809601
CAND_00074,0.0,65.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.2634444108523495
CAND_00075,7.5,43.0,Mestrado,Região Metropolitana,Híbrido,Feminino,Branca,0.46328847293798525
CAND_00076,5.3,27.0,Bacharelado,Capitais,Remoto,Masculino,Parda,0.4006077040940713
CAND_00077,4.1,44.0,Doutorado,Capitais,Híbrido,Feminino,Branca,0.5155168652474362
CAND_00078,5.3,73.0,Ensino Médio,Capitais,Híbrido,Masculino,Parda,0.748249969612929
CAND_00079,0.0,63.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.26292511364477367
CAND_00080,4.3,45.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.47331734232186584
CAND_00081,6.1,45.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.4089337161715349
CAND_00082,9.4,45.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.604254348461517
CAND_00083,3.4,81.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.6725026561483388
CAND_00084,2.6,56.0,Ensino Médio,Capitais,Remoto,Masculino,Preta,0.45802323983059845
CAND_00085,3.5,56.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7757306203738327
CAND_00086,7.7,65.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.7094085102156629
CAND_00087,6.0,54.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.8578480214871687
CAND_00088,3.4,46.0,Doutorado,Interior,Híbrido,Masculino,Amarela,0.6222013924659616
CAND_00089,6.5,47.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.5323907951380945
CAND_00090,5.3,49.0,Doutorado,Capitais,Remoto,Masculino,Branca,0.8129571580077859
CAND_00091,7.9,49.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.7623561566751975
CAND_00092,2.9,61.0,Bacharelado,Capitais,Remoto,Masculino,Parda,0.652197684475581
CAND_00093,4.0,51.0,Bacharelado,Interior,Híbrido,Feminino,Parda,0.4372873355636312
CAND_00094,3.8,61.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.6354985516069331
CAND_00095,0.6,49.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.32189503278344245
CAND_00096,5.9,51.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.7597180936504563
CAND_00097,5.8,20.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.698003650690209
CAND_00098,5.0,64.0,Doutorado,Capitais,Híbrido,Masculino,Amarela,0.6196868353182923
CAND_00099,4.3,55.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.39144020011207203
CAND_00100,0.8,65.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.26012158424920334
CAND_00101,3.7,7.0,Bacharelado,Interior,Presencial,Masculino,Amarela,0.3020274609000988
CAND_00102,4.0,81.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.5614509593826773
CAND_00103,2.6,48.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.3465632113872582
CAND_00104,4.5,67.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.9722011910492621
CAND_00105,6.2,34.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.6698099155047466
CAND_00106,10.7,59.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.9049328165794843
CAND_00107,5.5,34.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.7182446985220979
CAND_00108,5.8,41.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.49347191417961156
CAND_00109,4.8,79.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.9007967705524733
CAND_00110,0.0,47.0,Bacharelado,Região Metropolitana,Presencial,Não-binário,Branca,0.3060071037695981
CAND_00111,4.9,53.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.3327066679774488
CAND_00112,5.2,63.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6724310994979964
CAND_00113,12.4,57.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00114,4.4,52.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.5827187412827739
CAND_00115,5.9,55.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.4382645628585908
CAND_00116,4.9,86.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.49964513451224235
CAND_00117,1.5,49.0,Bacharelado,Capitais,Remoto,Feminino,Parda,0.22514440317871434
CAND_00118,8.4,53.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.5484970575073157
CAND_00119,7.3,66.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.4052756352076695
CAND_00120,7.4,67.0,Mestrado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00121,2.3,68.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.4409181197271311
CAND_00122,9.2,60.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.49616473711976755
CAND_00123,0.8,33.0,Bacharelado,Capitais,Remoto,Masculino,Parda,0.40845720390749585
CAND_00124,6.8,75.0,Mestrado,Região Metropolitana,Remoto,Feminino,Branca,0.5023431499685082
CAND_00125,11.6,33.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8976657357758984
CAND_00126,2.0,55.0,Mestrado,Região Metropolitana,Híbrido,Não-binário,Branca,0.5648639295024037
CAND_00127,3.3,39.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.4540216577948829
CAND_00128,5.3,49.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.5741294945685149
CAND_00129,3.5,55.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.6533958380580236
CAND_00130,0.3,55.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.36648883522992337
CAND_00131,5.2,56.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6946962380946239
CAND_00132,1.8,74.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.40096090086224345
CAND_00133,6.4,57.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.6512198443690969
CAND_00134,2.2,46.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Amarela,0.15442547636073392
CAND_00135,9.6,64.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8439666089785957
CAND_00136,2.7,68.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Preta,0.5005360724077875
CAND_00137,4.0,32.0,Ensino Médio,Capitais,Híbrido,Feminino,Branca,0.367352349643861
CAND_00138,7.4,59.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.6177296298430909
CAND_00139,1.3,61.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.382880696999237
CAND_00140,5.7,46.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.7052153236821762
CAND_00141,8.9,71.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.7358237230816163
CAND_00142,0.2,48.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Parda,0.3816661008916139
CAND_00143,5.6,52.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.7287473753680739
CAND_00144,5.8,47.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Preta,0.17730429515294843
CAND_00145,7.3,50.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.6241935216381735
CAND_00146,1.3,34.0,Doutorado,Capitais,Híbrido,Feminino,Branca,0.4032143695092
CAND_00147,1.0,28.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.3050610848766215
CAND_00148,6.6,74.0,Bacharelado,Interior,Híbrido,Masculino,Preta,0.31465789817073764
CAND_00149,5.9,37.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.6509923715249394
CAND_00150,5.8,35.0,Mestrado,Interior,Presencial,Não-binário,Parda,0.16646456263408
CAND_00151,6.0,18.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.7482853693033217
CAND_00152,3.0,40.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.8037827745388301
CAND_00153,5.7,30.0,Doutorado,Região Metropolitana,Presencial,Masculino,Preta,0.34792431982981803
CAND_00154,5.9,75.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8714207862374675
CAND_00155,2.9,65.0,Ensino Médio,Região Metropolitana,Híbrido,Masculino,Branca,0.5453258095117982
CAND_00156,10.6,40.0,Mestrado,Interior,Híbrido,Feminino,Branca,0.5760954173797791
CAND_00157,6.4,84.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Parda,0.6874741590914786
CAND_00158,1.4,65.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Amarela,0.28605867584277134
CAND_00159,7.0,45.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6327011033110647
CAND_00160,2.1,13.0,Ensino Médio,Capitais,Remoto,Feminino,Preta,0.0
CAND_00161,7.4,84.0,Bacharelado,Interior,Híbrido,Feminino,Amarela,0.23089747248526926
CAND_00162,8.5,29.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8182350470895754
CAND_00163,2.5,25.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Branca,0.16630196455604135
CAND_00164,7.9,65.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Preta,0.5731964259331828
CAND_00165,6.2,87.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Parda,0.5375901971737667
CAND_00166,7.5,71.0,Ensino Médio,Interior,Híbrido,Feminino,Amarela,0.2225527628201137
CAND_00167,10.7,58.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.8607755907400129
CAND_00168,4.3,59.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6458175328341151
CAND_00169,2.7,63.0,Doutorado,Capitais,Remoto,Masculino,Branca,0.8270367113540887
CAND_00170,2.3,61.0,Mestrado,Capitais,Híbrido,Masculino,Branca,0.8930334564354411
CAND_00171,2.6,54.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.5401905214167285
CAND_00172,4.8,52.0,Mestrado,Capitais,Híbrido,Masculino,Parda,0.8211810143273844
CAND_00173,6.0,49.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.8658097633487785
CAND_00174,5.8,39.0,Mestrado,Interior,Presencial,Feminino,Parda,0.2403845010971956
CAND_00175,7.5,46.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.5884945394909449
CAND_00176,5.0,25.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6301960900171765
CAND_00177,9.4,49.0,Bacharelado,Interior,Presencial,Feminino,Branca,0.37925924772331276
CAND_00178,4.2,35.0,Ensino Médio,Capitais,Remoto,Masculino,Branca,0.7608603219163004
CAND_00179,13.2,33.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7994807540499832
CAND_00180,6.9,53.0,Bacharelado,Capitais,Remoto,Masculino,Indígena,0.5197800591964821
CAND_00181,2.4,71.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.3672840488988288
CAND_00182,1.8,64.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.6509904959090831
CAND_00183,6.4,26.0,Bacharelado,Interior,Presencial,Masculino,Branca,0.42488160259158136
CAND_00184,4.3,35.0,Ensino Médio,Capitais,Remoto,Feminino,Amarela,0.18038287994604277
CAND_00185,7.1,64.0,Doutorado,Capitais,Remoto,Masculino,Branca,0.9935802745112481
CAND_00186,6.4,35.0,Mestrado,Capitais,Híbrido,Feminino,Branca,0.469574164806917
CAND_00187,4.8,47.0,Mestrado,Capitais,Presencial,Feminino,Branca,0.529407117125984
CAND_00188,2.5,58.0,Doutorado,Região Metropolitana,Híbrido,Feminino,Amarela,0.330343159017748
CAND_00189,0.5,35.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.5683324511516092
CAND_00190,3.7,52.0,Doutorado,Região Metropolitana,Híbrido,Masculino,Branca,0.7910744335510326
CAND_00191,7.6,30.0,Ensino Médio,Capitais,Híbrido,Masculino,Amarela,0.39998862687451714
CAND_00192,5.6,41.0,Bacharelado,Interior,Remoto,Feminino,Branca,0.33236490614965186
CAND_00193,1.3,55.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.5588220988476512
CAND_00194,5.5,26.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.2162387593080555
CAND_00195,6.2,57.0,Bacharelado,Capitais,Remoto,Não-binário,Amarela,0.3277600857398129
CAND_00196,2.3,50.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8352191760833068
CAND_00197,5.5,58.0,Mestrado,Capitais,Presencial,Feminino,Indígena,0.35362808593089373
CAND_00198,5.2,53.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.13869702903972977
CAND_00199,1.6,70.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.37492722283562585
CAND_00200,6.1,52.0,Mestrado,Capitais,Híbrido,Não-binário,Indígena,0.45245917787231227
CAND_00201,6.7,44.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.5048485454196441
CAND_00202,8.2,52.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.7061462307583543
CAND_00203,8.2,58.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.3541980938361035
CAND_00204,0.9,51.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.6312376791639924
CAND_00205,2.2,51.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.24153778726641958
CAND_00206,6.5,39.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.5503426566857493
CAND_00207,6.5,40.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.7771524386087935
CAND_00208,6.5,29.0,Bacharelado,Capitais,Presencial,Feminino,Parda,0.2708800863366322
CAND_00209,16.6,76.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.9327481723170337
CAND_00210,6.7,31.0,Mestrado,Capitais,Híbrido,Masculino,Indígena,0.715943789169486
CAND_00211,8.4,40.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Branca,0.5668240360495416
CAND_00212,7.9,39.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6275947845943823
CAND_00213,7.0,63.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Branca,0.47660023348021685
CAND_00214,4.1,46.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.44980451830586726
CAND_00215,7.3,69.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.8658412699496645
CAND_00216,2.7,40.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.2756001143253559
CAND_00217,4.3,54.0,Doutorado,Capitais,Remoto,Feminino,Amarela,0.4152497143495646
CAND_00218,3.5,37.0,Bacharelado,Capitais,Remoto,Masculino,Indígena,0.4298510585175907
CAND_00219,5.2,82.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.699950655659497
CAND_00220,11.9,32.0,Bacharelado,Capitais,Remoto,Masculino,Amarela,0.59974820747264
CAND_00221,0.0,55.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.3936692193122084
CAND_00222,7.1,60.0,Ensino Médio,Capitais,Presencial,Feminino,Branca,0.5162975171555293
CAND_00223,0.2,56.0,Bacharelado,Interior,Híbrido,Feminino,Amarela,0.0
CAND_00224,3.6,47.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.6191400367762805
CAND_00225,8.3,48.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Branca,0.5956714186386116
CAND_00226,5.2,51.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.754415588417198
CAND_00227,1.8,48.0,Bacharelado,Interior,Remoto,Masculino,Branca,0.4474555297558318
CAND_00228,2.9,64.0,Ensino Médio,Região Metropolitana,Presencial,Feminino,Preta,0.0
CAND_00229,7.0,83.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,1.0
CAND_00230,2.8,42.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Indígena,0.21789024919941316
CAND_00231,5.6,29.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.5031200203979946
CAND_00232,5.1,49.0,Ensino Médio,Capitais,Presencial,Feminino,Branca,0.4896801574483114
CAND_00233,3.0,89.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.9827120788003298
CAND_00234,11.4,38.0,Doutorado,Capitais,Híbrido,Masculino,Branca,0.8776949443914535
CAND_00235,6.9,75.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.9658575167939376
CAND_00236,0.0,75.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Preta,0.5582999938516868
CAND_00237,5.6,42.0,Bacharelado,Capitais,Híbrido,Feminino,Amarela,0.17236188125979418
CAND_00238,3.0,59.0,Doutorado,Capitais,Remoto,Masculino,Amarela,0.5286209894340524
CAND_00239,7.6,74.0,Bacharelado,Capitais,Remoto,Feminino,Parda,0.6937537163279768
CAND_00240,2.6,44.0,Doutorado,Capitais,Híbrido,Não-binário,Amarela,0.006738743618956211
CAND_00241,4.7,47.0,Doutorado,Interior,Híbrido,Masculino,Branca,0.6170544306835011
CAND_00242,6.5,41.0,Mestrado,Capitais,Presencial,Masculino,Parda,0.5509168798375329
CAND_00243,7.6,35.0,Doutorado,Capitais,Remoto,Feminino,Branca,0.5443446198566476
CAND_00244,1.4,40.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.3081179910970796
CAND_00245,4.0,32.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.3221755622092492
CAND_00246,3.6,51.0,Bacharelado,Capitais,Presencial,Masculino,Branca,0.6207738747887392
CAND_00247,3.0,38.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Branca,0.2522856350371186
CAND_00248,10.3,54.0,Ensino Médio,Capitais,Presencial,Masculino,Indígena,0.8511911266818686
CAND_00249,6.2,27.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.5687462004161351
CAND_00250,1.2,55.0,Doutorado,Capitais,Presencial,Não-binário,Branca,0.37779341797437166
CAND_00251,7.8,63.0,Bacharelado,Capitais,Híbrido,Masculino,Branca,0.9662116751303569
CAND_00252,11.4,20.0,Mestrado,Capitais,Presencial,Masculino,Branca,0.7180534509527147
CAND_00253,8.1,56.0,Mestrado,Interior,Presencial,Masculino,Branca,0.698918747333171
CAND_00254,0.4,68.0,Mestrado,Região Metropolitana,Remoto,Masculino,Branca,0.6736726040103085
CAND_00255,3.5,32.0,Doutorado,Interior,Presencial,Feminino,Branca,0.28202513587460337
CAND_00256,8.8,75.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.9743852343606147
CAND_00257,2.9,56.0,Doutorado,Interior,Híbrido,Masculino,Parda,0.5945886530576658
CAND_00258,6.3,39.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.4343448576780759
CAND_00259,7.3,49.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.36154105561995276
CAND_00260,2.2,58.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.38664049862808797
CAND_00261,4.8,51.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.5858619884397903
CAND_00262,0.0,58.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,0.5332223548415169
CAND_00263,1.9,36.0,Bacharelado,Capitais,Remoto,Não-binário,Branca,0.21233344077156036
CAND_00264,4.2,53.0,Bacharelado,Capitais,Presencial,Feminino,Branca,0.46944394874814593
CAND_00265,1.3,29.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Parda,0.5790101853610371
CAND_00266,9.9,48.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.9099299572921586
CAND_00267,0.7,36.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.6047723105897382
CAND_00268,3.7,39.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.621291527385685
CAND_00269,5.4,69.0,Ensino Médio,Região Metropolitana,Remoto,Masculino,Amarela,0.6719874549421008
CAND_00270,9.3,66.0,Ensino Médio,Região Metropolitana,Remoto,Feminino,Amarela,0.40207561203587117
CAND_00271,0.7,59.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.36721935401234773
