id,years_experience,skills,education_level,location,preferred_work_mode,gender,race,suitability_score
CAND_00121,0.8,54.0,Bacharelado,Interior,Remoto,Não-binário,Preta,0.3287059003938272
CAND_00122,3.9,40.0,Bacharelado,Interior,Presencial,Masculino,Amarela,0.5711935230307861
CAND_00123,2.2,40.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Amarela,0.38551629391751985
CAND_00124,6.3,55.0,Bacharelado,Capitais,Presencial,Não-binário,Preta,0.5606707292319871
CAND_00125,3.0,39.0,Ensino Médio,Capitais,Híbrido,Masculino,Amarela,0.3477317530985041
CAND_00126,5.5,17.0,Mestrado,Capitais,Presencial,Feminino,Amarela,0.3953857829033533
CAND_00127,8.3,40.0,Bacharelado,Capitais,Híbrido,Feminino,Amarela,0.4909144453892211
CAND_00128,4.7,68.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.4382205299144202
CAND_00129,3.0,49.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Branca,0.44165885648873277
CAND_00130,9.0,46.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.5469010980060816
CAND_00131,3.9,58.0,Bacharelado,Capitais,Híbrido,Não-binário,Parda,0.42492442740706665
CAND_00132,6.7,43.0,Mestrado,Capitais,Remoto,Não-binário,Preta,0.47334593492135274
CAND_00133,3.4,13.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Parda,0.2788446077450165
CAND_00134,7.0,27.0,Bacharelado,Capitais,Híbrido,Feminino,Preta,0.30049293093085694
CAND_00135,7.1,39.0,Mestrado,Capitais,Remoto,Masculino,Parda,0.5141148817252353
CAND_00136,10.0,50.0,Bacharelado,Interior,Híbrido,Não-binário,Branca,0.649767691489809
CAND_00137,3.9,67.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.36853968256314046
CAND_00138,8.2,41.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Amarela,0.5925344236084703
CAND_00139,7.1,67.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.485154470326462
CAND_00140,4.4,64.0,Mestrado,Capitais,Híbrido,Não-binário,Amarela,0.5384144344292925
CAND_00141,2.0,41.0,Mestrado,Capitais,Remoto,Feminino,Amarela,0.49308654977035643
CAND_00142,0.2,54.0,Bacharelado,Região Metropolitana,Remoto,Masculino,Indígena,0.34238833118706435
CAND_00143,4.3,57.0,Bacharelado,Capitais,Híbrido,Masculino,Preta,0.5189466817290104
CAND_00144,3.4,57.0,Bacharelado,Interior,Híbrido,Feminino,Branca,0.3547576717432636
CAND_00145,5.3,47.0,Mestrado,Capitais,Remoto,Feminino,Branca,0.542466816145571
CAND_00146,2.9,60.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Preta,0.5215131127590499
CAND_00147,7.0,71.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Parda,0.5173095829134136
CAND_00148,4.3,84.0,Bacharelado,Capitais,Híbrido,Masculino,Amarela,0.5851785127448489
CAND_00149,5.4,55.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.5039351441062855
CAND_00150,0.4,52.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.34145634471072545
CAND_00151,5.0,45.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.3706547433237372
CAND_00152,7.7,39.0,Ensino Médio,Capitais,Presencial,Masculino,Indígena,0.3792025187825536
CAND_00153,4.2,26.0,Bacharelado,Capitais,Híbrido,Não-binário,Amarela,0.32672375107191926
CAND_00154,0.0,24.0,Mestrado,Região Metropolitana,Presencial,Feminino,Parda,0.2990985592274512
CAND_00155,3.8,60.0,Bacharelado,Capitais,Híbrido,Não-binário,Branca,0.4954708753463776
CAND_00156,7.9,41.0,Mestrado,Região Metropolitana,Híbrido,Não-binário,Indígena,0.5358414651511354
CAND_00157,0.7,41.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.2926186002071196
CAND_00158,0.0,51.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Indígena,0.31439228775890915
CAND_00159,4.8,64.0,Bacharelado,Capitais,Híbrido,Não-binário,Branca,0.5617680485378405
CAND_00160,0.8,44.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.3657020540753513
CAND_00161,0.0,16.0,Bacharelado,Interior,Híbrido,Masculino,Amarela,0.23239869079308775
CAND_00162,4.7,31.0,Mestrado,Região Metropolitana,Presencial,Feminino,Indígena,0.3929805918605174
CAND_00163,9.6,79.0,Mestrado,Interior,Híbrido,Feminino,Parda,0.6026225152364163
CAND_00164,3.2,72.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Parda,0.4844937001165808
CAND_00165,0.1,81.0,Doutorado,Capitais,Presencial,Não-binário,Preta,0.5870634453848504
CAND_00166,0.0,49.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Amarela,0.22361749945404197
CAND_00167,5.6,35.0,Mestrado,Região Metropolitana,Remoto,Feminino,Indígena,0.7449016168139281
CAND_00168,5.6,49.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Amarela,0.5558758087567368
CAND_00169,4.5,41.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Parda,0.4003778240866977
CAND_00170,7.8,75.0,Bacharelado,Capitais,Presencial,Feminino,Indígena,0.6589183265025957
CAND_00171,7.5,46.0,Doutorado,Capitais,Híbrido,Não-binário,Parda,0.5938462541246968
CAND_00172,1.6,99.0,Doutorado,Região Metropolitana,Presencial,Não-binário,Parda,0.6622619380594824
CAND_00173,8.3,60.0,Doutorado,Capitais,Remoto,Feminino,Amarela,0.8274567749801343
CAND_00174,5.2,71.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.5614638818551505
CAND_00175,3.8,26.0,Bacharelado,Capitais,Remoto,Não-binário,Parda,0.22983181049300166
CAND_00176,1.4,81.0,Bacharelado,Capitais,Remoto,Masculino,Branca,0.5269392258247951
CAND_00177,2.3,50.0,Bacharelado,Interior,Remoto,Feminino,Indígena,0.4065893480865438
CAND_00178,1.7,46.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.36103817223714574
CAND_00179,9.1,35.0,Bacharelado,Região Metropolitana,Remoto,Feminino,Indígena,0.5100649984575978
CAND_00180,3.7,30.0,Mestrado,Região Metropolitana,Presencial,Não-binário,Indígena,0.36957389076626973
CAND_00181,5.1,56.0,Doutorado,Capitais,Híbrido,Feminino,Indígena,0.38801662999131503
CAND_00182,0.0,35.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Branca,0.3448733343592465
CAND_00183,1.3,69.0,Mestrado,Capitais,Híbrido,Feminino,Preta,0.4526334985608536
CAND_00184,2.7,45.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.3673399105396646
CAND_00185,10.9,47.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Preta,0.5380524097403754
CAND_00186,4.1,34.0,Doutorado,Capitais,Híbrido,Não-binário,Branca,0.5265626611475387
CAND_00187,4.0,60.0,Mestrado,Capitais,Remoto,Masculino,Parda,0.5840151221635428
CAND_00188,0.8,45.0,Bacharelado,Capitais,Presencial,Não-binário,Indígena,0.28404772913479587
CAND_00189,3.1,40.0,Mestrado,Capitais,Presencial,Feminino,Indígena,0.4838546788256268
CAND_00190,3.1,36.0,Bacharelado,Capitais,Presencial,Não-binário,Parda,0.28177879928131294
CAND_00191,8.3,65.0,Mestrado,Capitais,Híbrido,Masculino,Amarela,0.7813697885980353
CAND_00192,0.0,51.0,Bacharelado,Capitais,Remoto,Feminino,Preta,0.241527375502401
CAND_00193,0.0,44.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.4342457985114597
CAND_00194,5.5,66.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Indígena,0.5910849754880052
CAND_00195,7.2,53.0,Mestrado,Capitais,Híbrido,Não-binário,Amarela,0.6326904028958908
CAND_00196,2.1,51.0,Bacharelado,Região Metropolitana,Híbrido,Não-binário,Preta,0.35868669318027196
CAND_00197,8.4,41.0,Ensino Médio,Região Metropolitana,Presencial,Feminino,Preta,0.5864816829328736
CAND_00198,4.5,61.0,Mestrado,Capitais,Remoto,Masculino,Amarela,0.49997653850029783
CAND_00199,1.5,61.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Preta,0.5283933245272563
CAND_00200,1.1,54.0,Bacharelado,Interior,Remoto,Feminino,Parda,0.16881189542535913
CAND_00201,5.7,51.0,Ensino Médio,Região Metropolitana,Híbrido,Não-binário,Indígena,0.401700465150759
CAND_00202,6.5,78.0,Doutorado,Capitais,Híbrido,Não-binário,Amarela,0.818901847246834
CAND_00203,0.0,37.0,Bacharelado,Capitais,Híbrido,Feminino,Indígena,0.32179003887267793
CAND_00204,3.1,45.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.6645889751273637
CAND_00205,0.1,37.0,Mestrado,Região Metropolitana,Híbrido,Masculino,Preta,0.5543592119492498
CAND_00206,4.9,53.0,Bacharelado,Capitais,Presencial,Não-binário,Parda,0.3219291751201089
CAND_00207,4.5,35.0,Bacharelado,Capitais,Remoto,Masculino,Preta,0.6920710147489619
CAND_00208,3.8,45.0,Doutorado,Interior,Presencial,Não-binário,Preta,0.5925348204478074
CAND_00209,11.7,63.0,Mestrado,Região Metropolitana,Presencial,Masculino,Amarela,0.7372743215370743
CAND_00210,9.4,34.0,Bacharelado,Capitais,Híbrido,Não-binário,Preta,0.3226968995531595
CAND_00211,6.1,63.0,Doutorado,Capitais,Híbrido,Feminino,Parda,0.7267107508298086
CAND_00212,2.0,33.0,Doutorado,Capitais,Remoto,Masculino,Amarela,0.5358790249578105
CAND_00213,2.3,53.0,Bacharelado,Capitais,Híbrido,Masculino,Parda,0.366295018789084
CAND_00214,8.7,56.0,Bacharelado,Capitais,Remoto,Feminino,Parda,0.7001507108435364
CAND_00215,1.0,66.0,Ensino Médio,Capitais,Híbrido,Masculino,Preta,0.2523535678791835
CAND_00216,5.7,64.0,Bacharelado,Capitais,Híbrido,Feminino,Parda,0.5243583811585343
CAND_00217,10.8,37.0,Bacharelado,Capitais,Presencial,Masculino,Amarela,0.6599233440524901
CAND_00218,0.0,54.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Parda,0.2994856347108099
CAND_00219,8.5,38.0,Ensino Médio,Capitais,Presencial,Masculino,Branca,0.3865119169818574
CAND_00220,6.9,59.0,Bacharelado,Região Metropolitana,Presencial,Masculino,Branca,0.46675478759371114
CAND_00221,6.0,66.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Branca,0.4989703821296433
CAND_00222,5.7,49.0,Bacharelado,Capitais,Presencial,Masculino,Preta,0.4503896038906671
CAND_00223,5.9,50.0,Bacharelado,Capitais,Presencial,Não-binário,Preta,0.43266576953247843
CAND_00224,6.4,49.0,Mestrado,Região Metropolitana,Presencial,Masculino,Branca,0.7796657980044668
CAND_00225,3.2,42.0,Mestrado,Interior,Remoto,Masculino,Amarela,0.3739108006375009
CAND_00226,6.3,40.0,Bacharelado,Capitais,Híbrido,Não-binário,Amarela,0.413809389897188
CAND_00227,3.5,65.0,Mestrado,Capitais,Híbrido,Masculino,Parda,0.44066444810719424
CAND_00228,2.5,46.0,Bacharelado,Capitais,Presencial,Feminino,Amarela,0.25246800624219556
CAND_00229,3.8,52.0,Bacharelado,Capitais,Híbrido,Não-binário,Indígena,0.48201599420439295
CAND_00230,4.2,59.0,Bacharelado,Capitais,Remoto,Não-binário,Preta,0.6251151926034763
CAND_00231,10.2,53.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Parda,0.7647014282950548
CAND_00232,8.4,40.0,Bacharelado,Capitais,Presencial,Masculino,Parda,0.5514631034464749
CAND_00233,5.5,49.0,Bacharelado,Região Metropolitana,Híbrido,Feminino,Indígena,0.4578354631720179
CAND_00234,0.8,59.0,Ensino Médio,Capitais,Remoto,Não-binário,Preta,0.4925219879021599
CAND_00235,2.5,55.0,Bacharelado,Região Metropolitana,Presencial,Não-binário,Preta,0.41122411807482245
CAND_00236,10.0,30.0,Bacharelado,Capitais,Híbrido,Feminino,Branca,0.6018872921704304
CAND_00237,1.2,28.0,Mestrado,Capitais,Remoto,Masculino,Branca,0.2731936754552976
CAND_00238,7.0,39.0,Bacharelado,Capitais,Remoto,Não-binário,Indígena,0.6127702919188655
CAND_00239,3.1,45.0,Bacharelado,Capitais,Híbrido,Masculino,Indígena,0.37925657295459203
CAND_00240,6.8,40.0,Bacharelado,Região Metropolitana,Remoto,Não-binário,Amarela,0.5810224859098122
CAND_00241,5.5,24.0,Mestrado,Região Metropolitana,Híbrido,Não-binário,Preta,0.5841166538979827
CAND_00242,5.5,30.0,Bacharelado,Interior,Remoto,Masculino,Branca,0.40242842989120914
CAND_00243,1.7,44.0,Bacharelado,Região Metropolitana,Presencial,Não-binário,Amarela,0.3647447132092457
CAND_00244,6.1,75.0,Doutorado,Capitais,Híbrido,Não-binário,Parda,0.8095898131633849
CAND_00245,4.9,84.0,Mestrado,Interior,Presencial,Feminino,Preta,0.709805039680738
CAND_00246,4.4,59.0,Bacharelado,Região Metropolitana,Híbrido,Masculino,Amarela,0.6069029782310117
CAND_00247,2.6,47.0,Ensino Médio,Capitais,Presencial,Feminino,Branca,0.42329136956245683
CAND_00248,3.7,51.0,Mestrado,Região Metropolitana,Presencial,Não-binário,Indígena,0.5153427701337437
CAND_00249,1.9,51.0,Mestrado,Região Metropolitana,Presencial,Não-binário,Indígena,0.526128875098001
CAND_00250,4.0,54.0,Bacharelado,Capitais,Presencial,Não-binário,Amarela,0.4659080018503481
CAND_00251,6.4,48.0,Mestrado,Interior,Híbrido,Não-binário,Amarela,0.4142180010722478
CAND_00252,0.6,43.0,Mestrado,Região Metropolitana,Híbrido,Não-binário,Preta,0.4288517389023743
CAND_00253,4.9,76.0,Bacharelado,Capitais,Presencial,Não-binário,Branca,0.5057790099407254
CAND_00254,3.2,31.0,Bacharelado,Capitais,Presencial,Feminino,Preta,0.25851007644255336
CAND_00255,8.8,64.0,Mestrado,Capitais,Híbrido,Masculino,Preta,0.6050073289018841
CAND_00256,3.8,23.0,Bacharelado,Capitais,Presencial,Não-binário,Parda,0.2014661520320733
CAND_00257,4.7,57.0,Bacharelado,Capitais,Remoto,Masculino,Indígena,0.1618577327118268
CAND_00258,6.1,25.0,Bacharelado,Capitais,Remoto,Feminino,Parda,0.4430349995985055
CAND_00259,10.1,78.0,Mestrado,Capitais,Remoto,Feminino,Indígena,0.6570893226386403
CAND_00260,6.1,39.0,Bacharelado,Região Metropolitana,Presencial,Feminino,Preta,0.4564701609403414
CAND_00261,12.2,52.0,Ensino Médio,Região Metropolitana,Híbrido,Feminino,Indígena,0.536255616307179
CAND_00262,8.5,64.0,Bacharelado,Capitais,Remoto,Feminino,Amarela,0.6778524549080976
CAND_00263,4.7,34.0,Mestrado,Região Metropolitana,Presencial,Feminino,Branca,0.38322552004740496
CAND_00264,0.0,52.0,Bacharelado,Capitais,Remoto,Feminino,Branca,0.23191717563648628
CAND_00265,2.8,46.0,Ensino Médio,Capitais,Remoto,Feminino,Branca,0.42516130508271155
CAND_00266,6.9,65.0,Mestrado,Capitais,Presencial,Masculino,Preta,0.3603962155964956
